rightIntensity,xdistance,rightTouch,leftTouch,class
29,57,FALSE,FALSE,FORWARD
29,57,FALSE,FALSE,FORWARD
29,57,FALSE,FALSE,FORWARD
29,57,FALSE,FALSE,FORWARD
29,57,FALSE,FALSE,FORWARD
29,57,FALSE,FALSE,FORWARD
29,57,FALSE,FALSE,FORWARD
29,57,FALSE,FALSE,FORWARD
28,57,FALSE,FALSE,FORWARD
28,57,FALSE,FALSE,FORWARD
28,57,FALSE,FALSE,FORWARD
28,57,FALSE,FALSE,FORWARD
28,57,FALSE,FALSE,FORWARD
28,57,FALSE,FALSE,FORWARD
28,57,FALSE,FALSE,FORWARD
28,57,FALSE,FALSE,FORWARD
28,57,FALSE,FALSE,FORWARD
28,57,FALSE,FALSE,FORWARD
28,57,FALSE,FALSE,FORWARD
28,57,FALSE,FALSE,FORWARD
28,57,FALSE,FALSE,FORWARD
28,57,FALSE,FALSE,FORWARD
28,57,FALSE,FALSE,FORWARD
28,57,FALSE,FALSE,FORWARD
28,57,FALSE,FALSE,FORWARD
28,57,FALSE,FALSE,FORWARD
28,57,FALSE,FALSE,FORWARD
28,57,FALSE,FALSE,FORWARD
28,57,FALSE,FALSE,FORWARD
28,57,FALSE,FALSE,FORWARD
28,57,FALSE,FALSE,FORWARD
28,57,FALSE,FALSE,FORWARD
28,57,FALSE,FALSE,FORWARD
28,57,FALSE,FALSE,FORWARD
28,57,FALSE,FALSE,FORWARD
28,57,FALSE,FALSE,FORWARD
28,57,FALSE,FALSE,FORWARD
28,57,FALSE,FALSE,FORWARD
28,57,FALSE,FALSE,FORWARD
28,54,FALSE,FALSE,FORWARD
28,50,FALSE,FALSE,FORWARD
28,54,FALSE,FALSE,FORWARD
28,54,FALSE,FALSE,FORWARD
28,54,FALSE,FALSE,FORWARD
28,54,FALSE,FALSE,FORWARD
28,54,FALSE,FALSE,FORWARD
29,54,FALSE,FALSE,FORWARD
28,54,FALSE,FALSE,FORWARD
28,54,FALSE,FALSE,FORWARD
28,54,FALSE,FALSE,FORWARD
28,54,FALSE,FALSE,FORWARD
28,54,FALSE,FALSE,FORWARD
28,54,FALSE,FALSE,FORWARD
28,54,FALSE,FALSE,FORWARD
28,54,FALSE,FALSE,FORWARD
28,54,FALSE,FALSE,FORWARD
28,55,FALSE,FALSE,FORWARD
28,54,FALSE,FALSE,FORWARD
28,55,FALSE,FALSE,FORWARD
28,55,FALSE,FALSE,FORWARD
28,54,FALSE,FALSE,FORWARD
28,54,FALSE,FALSE,FORWARD
28,54,FALSE,FALSE,FORWARD
28,54,FALSE,FALSE,FORWARD
28,54,FALSE,FALSE,FORWARD
28,54,FALSE,FALSE,FORWARD
28,54,FALSE,FALSE,FORWARD
28,54,FALSE,FALSE,FORWARD
28,54,FALSE,FALSE,FORWARD
28,54,FALSE,FALSE,FORWARD
28,54,FALSE,FALSE,FORWARD
28,54,FALSE,FALSE,FORWARD
28,54,FALSE,FALSE,FORWARD
28,54,FALSE,FALSE,FORWARD
27,54,FALSE,FALSE,FORWARD
27,54,FALSE,FALSE,FORWARD
27,54,FALSE,FALSE,FORWARD
27,54,FALSE,FALSE,FORWARD
27,54,FALSE,FALSE,FORWARD
27,54,FALSE,FALSE,FORWARD
27,54,FALSE,FALSE,FORWARD
27,54,FALSE,FALSE,FORWARD
27,54,FALSE,FALSE,FORWARD
27,54,FALSE,FALSE,FORWARD
27,54,FALSE,FALSE,FORWARD
27,54,FALSE,FALSE,FORWARD
27,54,FALSE,FALSE,FORWARD
27,54,FALSE,FALSE,FORWARD
27,54,FALSE,FALSE,FORWARD
27,54,FALSE,FALSE,FORWARD
27,54,FALSE,FALSE,FORWARD
27,54,FALSE,FALSE,FORWARD
27,54,FALSE,FALSE,FORWARD
27,54,FALSE,FALSE,FORWARD
27,54,FALSE,FALSE,FORWARD
27,54,FALSE,FALSE,FORWARD
27,54,FALSE,FALSE,FORWARD
27,54,FALSE,FALSE,FORWARD
27,54,FALSE,FALSE,FORWARD
27,54,FALSE,FALSE,FORWARD
27,54,FALSE,FALSE,FORWARD
