rightIntensity,xdistance,rightTouch,leftTouch,class
27,135,FALSE,FALSE,FORWARD
27,135,FALSE,FALSE,FORWARD
27,135,FALSE,FALSE,FORWARD
27,135,FALSE,FALSE,FORWARD
27,135,FALSE,FALSE,FORWARD
27,135,FALSE,FALSE,FORWARD
27,135,FALSE,FALSE,FORWARD
28,135,FALSE,FALSE,FORWARD
27,135,FALSE,FALSE,FORWARD
28,135,FALSE,FALSE,FORWARD
27,135,FALSE,FALSE,FORWARD
27,135,FALSE,FALSE,FORWARD
27,135,FALSE,FALSE,FORWARD
27,135,FALSE,FALSE,FORWARD
27,134,FALSE,FALSE,FORWARD
27,134,FALSE,FALSE,FORWARD
28,134,FALSE,FALSE,FORWARD
28,134,FALSE,FALSE,FORWARD
28,134,FALSE,FALSE,FORWARD
27,134,FALSE,FALSE,FORWARD
27,134,FALSE,FALSE,FORWARD
27,134,FALSE,FALSE,FORWARD
27,134,FALSE,FALSE,FORWARD
27,134,FALSE,FALSE,FORWARD
27,134,FALSE,FALSE,FORWARD
27,134,FALSE,FALSE,FORWARD
27,134,FALSE,FALSE,FORWARD
27,134,FALSE,FALSE,FORWARD
27,134,FALSE,FALSE,FORWARD
27,134,FALSE,FALSE,FORWARD
27,134,FALSE,FALSE,FORWARD
26,149,FALSE,FALSE,FORWARD
27,148,FALSE,FALSE,FORWARD
27,148,FALSE,FALSE,FORWARD
27,148,FALSE,FALSE,FORWARD
27,148,FALSE,FALSE,FORWARD
28,148,FALSE,FALSE,FORWARD
28,148,FALSE,FALSE,FORWARD
28,148,FALSE,FALSE,FORWARD
28,148,FALSE,FALSE,FORWARD
28,148,FALSE,FALSE,FORWARD
28,148,FALSE,FALSE,FORWARD
28,148,FALSE,FALSE,FORWARD
28,148,FALSE,FALSE,FORWARD
28,148,FALSE,FALSE,FORWARD
28,148,FALSE,FALSE,FORWARD
28,148,FALSE,FALSE,FORWARD
28,148,FALSE,FALSE,FORWARD
28,148,FALSE,FALSE,FORWARD
28,148,FALSE,FALSE,FORWARD
28,148,FALSE,FALSE,FORWARD
28,148,FALSE,FALSE,FORWARD
28,148,FALSE,FALSE,FORWARD
27,148,FALSE,FALSE,FORWARD
28,148,FALSE,FALSE,FORWARD
28,148,FALSE,FALSE,FORWARD
28,148,FALSE,FALSE,FORWARD
28,148,FALSE,FALSE,FORWARD
28,148,FALSE,FALSE,FORWARD
28,148,FALSE,FALSE,FORWARD
28,148,FALSE,FALSE,FORWARD
28,148,FALSE,FALSE,FORWARD
27,148,FALSE,FALSE,FORWARD
28,148,FALSE,FALSE,FORWARD
28,148,FALSE,FALSE,FORWARD
27,148,FALSE,FALSE,FORWARD
28,148,FALSE,FALSE,FORWARD
28,148,FALSE,FALSE,FORWARD
28,148,FALSE,FALSE,FORWARD
27,148,FALSE,FALSE,FORWARD
28,148,FALSE,FALSE,FORWARD
27,148,FALSE,FALSE,FORWARD
27,148,FALSE,FALSE,FORWARD
27,148,FALSE,FALSE,FORWARD
26,148,FALSE,FALSE,FORWARD
26,148,FALSE,FALSE,FORWARD
26,148,FALSE,FALSE,FORWARD
26,148,FALSE,FALSE,FORWARD
26,148,FALSE,FALSE,FORWARD
26,148,FALSE,FALSE,FORWARD
26,148,FALSE,FALSE,FORWARD
26,148,FALSE,FALSE,FORWARD
26,148,FALSE,FALSE,FORWARD
26,148,FALSE,FALSE,FORWARD
26,148,FALSE,FALSE,FORWARD
26,148,FALSE,FALSE,FORWARD
26,148,FALSE,FALSE,FORWARD
26,148,FALSE,FALSE,FORWARD
26,148,FALSE,FALSE,FORWARD
27,151,FALSE,FALSE,FORWARD
27,151,FALSE,FALSE,FORWARD
28,151,FALSE,FALSE,FORWARD
28,151,FALSE,FALSE,FORWARD
28,151,FALSE,FALSE,FORWARD
28,151,FALSE,FALSE,FORWARD
28,151,FALSE,FALSE,FORWARD
28,151,FALSE,FALSE,FORWARD
28,151,FALSE,FALSE,FORWARD
28,151,FALSE,FALSE,FORWARD
27,151,FALSE,FALSE,FORWARD
27,151,FALSE,FALSE,FORWARD
27,151,FALSE,FALSE,FORWARD
27,151,FALSE,FALSE,FORWARD
27,151,FALSE,FALSE,FORWARD
28,151,FALSE,FALSE,FORWARD
27,151,FALSE,FALSE,FORWARD
28,151,FALSE,FALSE,FORWARD
27,151,FALSE,FALSE,FORWARD
27,151,FALSE,FALSE,FORWARD
27,151,FALSE,FALSE,FORWARD
27,150,FALSE,FALSE,FORWARD
27,150,FALSE,FALSE,FORWARD
27,150,FALSE,FALSE,FORWARD
27,150,FALSE,FALSE,FORWARD
27,150,FALSE,FALSE,FORWARD
