33
33
33
34
34
35
36
36
36
40
37
40
37
36
37
38
38
40
39
42
37
38
37
37
37
38
35
38
37
37
38
32
37
31
29
28
28
27
27
28
28
27
26
26
27
27
28
28
32
34
255
49
255
48
49
52
50
156
51
34
52
53
33
33
33
32
34
35
36
35
36
38
36
37
36
36
37
38
38
41
38
37
38
37
37
37
129
36
39
37
38
38
32
38
31
29
29
29
28
28
29
28
28
29
29
30
30
31
31
33
35
37
52
255
53
159
54
158
54
158
159
159
159
32
32
33
31
33
33
40
35
36
37
36
38
37
37
37
38
39
43
39
43
39
40
40
39
38
42
39
38
41
41
38
40
34
34
32
33
32
31
32
33
32
32
32
32
33
35
35
37
37
40
41
58
58
255
59
164
59
164
164
166
166
64
