@RELATION elevation

@ATTRIBUTE x NUMERIC
@ATTRIBUTE y NUMERIC
@ATTRIBUTE elevation NUMERIC

@DATA
220.0,127.5,69
220.0,127.5,69
219.0,127.0,69
219.0,127.0,69
215.0,128.5,69
215.0,128.5,69
214.5,128.0,69
214.5,128.0,69
213.0,127.5,69
212.5,127.0,70
212.5,127.0,70
212.5,127.0,70
209.0,128.5,70
209.0,128.0,70
209.0,128.0,70
206.5,128.0,70
206.5,128.0,70
205.5,129.5,70
205.5,129.5,70
202.0,128.0,70
202.0,128.0,70
201.0,128.0,70
201.0,128.0,70
199.0,129.5,70
199.0,129.5,70
197.0,129.5,70
197.0,129.5,70
198.5,128.0,70
198.5,128.0,70
196.0,130.5,70
196.0,130.5,70
194.0,129.0,70
194.0,129.0,70
191.5,130.0,70
191.5,130.0,70
190.5,130.5,70
190.5,130.5,70
188.5,129.5,70
188.5,129.5,70
186.5,131.5,70
186.0,129.5,70
186.0,129.5,70
183.0,130.0,70
183.0,130.0,70
182.5,130.5,70
182.5,130.5,69
181.0,131.5,69
181.0,131.5,69
179.5,131.0,69
179.5,131.0,69
176.5,131.5,69
176.5,131.5,69
175.5,131.0,69
175.5,131.0,69
173.5,130.5,69
173.5,130.5,69
171.5,131.5,69
171.5,131.5,69
170.0,131.0,69
170.0,131.0,69
167.0,132.0,69
165.5,133.0,69
165.5,133.0,69
165.5,133.0,69
164.0,133.0,69
163.5,133.5,69
163.5,133.5,69
161.0,132.0,69
161.0,132.0,69
159.5,132.5,69
159.5,132.5,69
158.5,133.0,69
158.5,133.0,69
156.0,132.0,69
156.0,132.0,69
155.0,132.0,69
155.0,132.0,69
152.0,133.5,69
152.0,133.5,69
151.5,134.5,69
151.5,134.5,69
149.0,134.5,69
149.0,134.5,69
147.5,134.0,69
147.5,134.0,69
145.5,134.5,69
145.5,134.5,69
144.5,134.0,69
144.5,134.0,69
143.5,133.5,69
141.0,134.5,69
141.0,134.5,69
141.0,134.5,69
140.5,133.5,69
138.5,134.0,69
138.5,134.0,69
138.5,134.0,69
136.5,133.5,68
134.5,135.0,68
134.5,135.0,67
134.5,135.0,67
132.0,134.0,65
131.0,134.5,64
131.0,134.5,63
131.0,134.5,62
129.0,134.5,61
129.5,134.0,61
129.5,134.0,60
126.5,134.5,59
126.5,134.5,59
125.0,135.5,58
125.0,135.5,57
123.0,134.0,57
123.0,134.0,56
121.0,135.0,56
139.5,196.0,54
139.5,196.0,55
139.5,196.0,55
139.5,196.0,55
139.5,196.0,55
139.5,196.0,55
139.5,196.0,55
139.5,196.0,56
139.5,196.0,56
139.5,196.0,57
139.5,196.0,57
139.5,196.0,58
139.5,196.0,58
139.5,196.0,59
139.5,196.0,60
139.5,196.0,60
139.5,196.0,61
139.5,196.0,61
139.5,196.0,62
139.5,196.0,63
139.5,196.0,63
139.5,196.0,64
139.5,196.0,65
139.5,196.0,65
139.5,196.0,66
139.5,196.0,67
139.5,196.0,67
139.5,196.0,68
139.5,196.0,68
139.5,196.0,69
139.5,196.0,69
139.5,196.0,69
139.5,196.0,69
139.5,196.0,70
139.5,196.0,70
139.5,196.0,70
139.5,196.0,70
139.5,196.0,70
139.5,196.0,70
139.5,196.0,70
139.5,196.0,70
139.5,196.0,70
139.5,196.0,70
139.5,196.0,70
139.5,196.0,70
139.5,196.0,69
139.5,196.0,70
139.5,196.0,70
139.5,196.0,70
139.5,196.0,70
139.5,196.0,70
139.5,196.0,70
139.5,196.0,70
139.5,196.0,70
139.5,196.0,70
139.5,196.0,70
139.5,196.0,70
139.5,196.0,70
139.5,196.0,70
139.5,196.0,70
139.5,196.0,70
139.5,196.0,70
139.5,196.0,70
139.5,196.0,70
139.5,196.0,70
139.5,196.0,70
139.5,196.0,70
139.5,196.0,70
139.5,196.0,70
139.5,196.0,70
139.5,196.0,70
139.5,196.0,69
139.5,196.0,70
139.5,196.0,70
139.5,196.0,70
139.5,196.0,69
139.5,196.0,69
139.5,196.0,70
139.5,196.0,70
139.5,196.0,69
139.5,196.0,69
139.5,196.0,70
139.5,196.0,70
139.5,196.0,69
139.5,196.0,69
139.5,196.0,69
139.5,196.0,69
139.5,196.0,69
139.5,196.0,70
139.5,196.0,69
139.5,196.0,70
139.5,196.0,70
139.5,196.0,70
139.5,196.0,70
139.5,196.0,69
139.5,196.0,69
139.5,196.0,70
139.5,196.0,70
139.5,196.0,69
139.5,196.0,69
139.5,196.0,70
139.5,196.0,70
139.5,196.0,70
139.5,196.0,70
139.5,196.0,70
139.5,196.0,70
139.5,196.0,70
139.5,196.0,70
139.5,196.0,70
139.5,196.0,70
139.5,196.0,70
139.5,196.0,70
139.5,196.0,70
139.5,196.0,70
139.5,196.0,70
139.5,196.0,70
139.5,196.0,70
139.5,196.0,70
139.5,196.0,70
139.5,196.0,70
139.5,196.0,69
139.5,196.0,69
139.5,196.0,69
139.5,196.0,70
139.5,196.0,69
139.5,196.0,69
139.5,196.0,69
139.5,196.0,69
139.5,196.0,69
139.5,196.0,69
139.5,196.0,69
139.5,196.0,69
139.5,196.0,69
139.5,196.0,69
139.5,196.0,69
139.5,196.0,69
139.5,196.0,69
139.5,196.0,69
139.5,196.0,69
139.5,196.0,69
139.5,196.0,69
139.5,196.0,69
139.5,196.0,69
139.5,196.0,69
139.5,196.0,69
139.5,196.0,69
139.5,196.0,69
139.5,196.0,69
139.5,196.0,69
139.5,196.0,69
139.5,196.0,69
139.5,196.0,69
139.5,196.0,69
139.5,196.0,69
139.5,196.0,69
139.5,196.0,69
139.5,196.0,69
139.5,196.0,69
139.5,196.0,69
139.5,196.0,69
139.5,196.0,69
139.5,196.0,69
139.5,196.0,69
139.5,196.0,69
139.5,196.0,69
139.5,196.0,69
139.5,196.0,69
139.5,196.0,69
139.5,196.0,69
139.5,196.0,69
139.5,196.0,69
139.5,196.0,69
139.5,196.0,69
139.5,196.0,69
139.5,196.0,69
139.5,196.0,69
139.5,196.0,69
139.5,196.0,69
139.5,196.0,69
139.5,196.0,69
139.5,196.0,69
139.5,196.0,70
139.5,196.0,70
139.5,196.0,70
139.5,196.0,70
139.5,196.0,70
139.5,196.0,70
139.5,196.0,70
139.5,196.0,70
139.5,196.0,70
139.5,196.0,70
139.5,196.0,70
139.5,196.0,70
139.5,196.0,70
139.5,196.0,70
139.5,196.0,70
139.5,196.0,70
139.5,196.0,70
139.5,196.0,70
139.5,196.0,70
139.5,196.0,70
139.5,196.0,70
139.5,196.0,70
139.5,196.0,70
139.5,196.0,70
139.5,196.0,70
139.5,196.0,70
139.5,196.0,70
139.5,196.0,70
139.5,196.0,70
139.5,196.0,70
139.5,196.0,70
139.5,196.0,71
139.5,196.0,71
139.5,196.0,70
139.5,196.0,70
139.5,196.0,71
139.5,196.0,71
139.5,196.0,70
139.5,196.0,70
139.5,196.0,70
139.5,196.0,71
139.5,196.0,70
139.5,196.0,70
139.5,196.0,70
139.5,196.0,70
139.5,196.0,70
139.5,196.0,70
139.5,196.0,70
139.5,196.0,70
139.5,196.0,70
139.5,196.0,70
139.5,196.0,70
139.5,196.0,70
139.5,196.0,70
139.5,196.0,70
139.5,196.0,69
139.5,196.0,69
139.5,196.0,69
139.5,196.0,69
139.5,196.0,69
139.5,196.0,69
139.5,196.0,69
139.5,196.0,69
139.5,196.0,69
139.5,196.0,69
139.5,196.0,69
139.5,196.0,69
139.5,196.0,69
139.5,196.0,69
139.5,196.0,69
139.5,196.0,69
139.5,196.0,68
139.5,196.0,68
139.5,196.0,68
139.5,196.0,67
139.5,196.0,67
139.5,196.0,66
139.5,196.0,65
139.5,196.0,65
139.5,196.0,64
139.5,196.0,63
139.5,196.0,63
139.5,196.0,62
139.5,196.0,62
139.5,196.0,61
139.5,196.0,60
139.5,196.0,60
139.5,196.0,60
139.5,196.0,59
139.5,196.0,59
139.5,196.0,58
139.5,196.0,58
139.5,196.0,58
139.5,196.0,58
139.5,196.0,58
139.5,196.0,57
139.5,196.0,57
139.5,196.0,57
139.5,196.0,57
139.5,196.0,57
139.5,196.0,57
139.5,196.0,57
139.5,196.0,57
139.5,196.0,57
139.5,196.0,57
139.5,196.0,57
139.5,196.0,57
139.5,196.0,57
139.5,196.0,57
139.5,196.0,57
139.5,196.0,57
139.5,196.0,57
139.5,196.0,57
139.5,196.0,57
139.5,196.0,57
139.5,196.0,57
139.5,196.0,57
139.5,196.0,57
139.5,196.0,57
139.5,196.0,57
139.5,196.0,57
139.5,196.0,57
139.5,196.0,57
139.5,196.0,57
139.5,196.0,57
139.5,196.0,57
139.5,196.0,57
139.5,196.0,57
139.5,196.0,57
139.5,196.0,57
139.5,196.0,58
139.5,196.0,57
139.5,196.0,57
139.5,196.0,58
139.5,196.0,58
139.5,196.0,58
139.5,196.0,58
139.5,196.0,58
139.5,196.0,58
139.5,196.0,58
139.5,196.0,58
139.5,196.0,58
139.5,196.0,58
139.5,196.0,58
139.5,196.0,58
139.5,196.0,58
139.5,196.0,58
139.5,196.0,58
139.5,196.0,58
139.5,196.0,58
139.5,196.0,58
139.5,196.0,58
139.5,196.0,58
139.5,196.0,58
139.5,196.0,58
139.5,196.0,58
139.5,196.0,58
139.5,196.0,58
139.5,196.0,58
139.5,196.0,58
139.5,196.0,58
139.5,196.0,58
139.5,196.0,58
139.5,196.0,58
139.5,196.0,58
139.5,196.0,58
139.5,196.0,58
139.5,196.0,58
139.5,196.0,58
139.5,196.0,58
139.5,196.0,59
139.5,196.0,59
139.5,196.0,59
139.5,196.0,59
139.5,196.0,59
139.5,196.0,59
139.5,196.0,59
139.5,196.0,59
139.5,196.0,59
139.5,196.0,59
139.5,196.0,59
139.5,196.0,59
139.5,196.0,59
139.5,196.0,59
139.5,196.0,59
139.5,196.0,59
139.5,196.0,59
139.5,196.0,59
139.5,196.0,59
139.5,196.0,59
139.5,196.0,59
139.5,196.0,59
139.5,196.0,59
139.5,196.0,59
139.5,196.0,59
139.5,196.0,59
139.5,196.0,59
139.5,196.0,59
139.5,196.0,58
139.5,196.0,59
139.5,196.0,59
139.5,196.0,58
139.5,196.0,58
139.5,196.0,58
139.5,196.0,58
139.5,196.0,58
139.5,196.0,58
139.5,196.0,58
139.5,196.0,58
139.5,196.0,58
139.5,196.0,58
139.5,196.0,58
139.5,196.0,58
139.5,196.0,58
139.5,196.0,58
139.5,196.0,58
139.5,196.0,58
139.5,196.0,58
139.5,196.0,58
139.5,196.0,58
139.5,196.0,58
139.5,196.0,58
139.5,196.0,58
139.5,196.0,58
139.5,196.0,58
139.5,196.0,58
139.5,196.0,58
139.5,196.0,58
139.5,196.0,58
139.5,196.0,58
139.5,196.0,58
139.5,196.0,58
139.5,196.0,59
139.5,196.0,59
139.5,196.0,59
139.5,196.0,59
139.5,196.0,60
139.5,196.0,60
139.5,196.0,60
139.5,196.0,61
139.5,196.0,61
139.5,196.0,61
139.5,196.0,62
139.5,196.0,62
139.5,196.0,63
139.5,196.0,63
139.5,196.0,64
139.5,196.0,64
139.5,196.0,65
139.5,196.0,65
139.5,196.0,66
139.5,196.0,66
139.5,196.0,67
139.5,196.0,67
139.5,196.0,68
139.5,196.0,68
139.5,196.0,69
139.5,196.0,69
139.5,196.0,69
139.5,196.0,69
139.5,196.0,70
139.5,196.0,70
139.5,196.0,69
139.5,196.0,69
139.5,196.0,69
139.5,196.0,69
139.5,196.0,69
139.5,196.0,69
139.5,196.0,69
139.5,196.0,69
139.5,196.0,68
139.5,196.0,68
139.5,196.0,67
139.5,196.0,66
139.5,196.0,66
139.5,196.0,65
139.5,196.0,65
139.5,196.0,64
139.5,196.0,64
139.5,196.0,64
139.5,196.0,63
139.5,196.0,63
139.5,196.0,63
139.5,196.0,62
139.5,196.0,62
139.5,196.0,62
139.5,196.0,62
139.5,196.0,62
139.5,196.0,62
139.5,196.0,62
139.5,196.0,62
139.5,196.0,62
139.5,196.0,62
139.5,196.0,62
139.5,196.0,62
139.5,196.0,62
139.5,196.0,62
139.5,196.0,62
139.5,196.0,62
139.5,196.0,62
139.5,196.0,62
139.5,196.0,62
139.5,196.0,62
139.5,196.0,62
139.5,196.0,62
139.5,196.0,62
139.5,196.0,62
139.5,196.0,62
139.5,196.0,62
139.5,196.0,62
139.5,196.0,62
139.5,196.0,62
139.5,196.0,62
139.5,196.0,62
139.5,196.0,62
139.5,196.0,62
139.5,196.0,62
139.5,196.0,62
139.5,196.0,62
139.5,196.0,62
139.5,196.0,62
139.5,196.0,62
139.5,196.0,62
139.5,196.0,62
139.5,196.0,61
139.5,196.0,61
139.5,196.0,61
139.5,196.0,61
139.5,196.0,61
139.5,196.0,60
139.5,196.0,60
139.5,196.0,59
139.5,196.0,59
139.5,196.0,58
139.5,196.0,58
139.5,196.0,58
139.5,196.0,57
139.5,196.0,57
139.5,196.0,57
139.5,196.0,56
139.5,196.0,56
139.5,196.0,56
139.5,196.0,56
139.5,196.0,55
139.5,196.0,55
139.5,196.0,55
139.5,196.0,55
139.5,196.0,55
139.5,196.0,55
139.5,196.0,55
139.5,196.0,55
139.5,196.0,55
139.5,196.0,55
139.5,196.0,55
139.5,196.0,55
139.5,196.0,55
139.5,196.0,55
139.5,196.0,55
139.5,196.0,55
139.5,196.0,55
139.5,196.0,55
139.5,196.0,55
139.5,196.0,55
139.5,196.0,55
139.5,196.0,55
139.5,196.0,55
139.5,196.0,55
139.5,196.0,55
139.5,196.0,55
139.5,196.0,55
139.5,196.0,55
139.5,196.0,56
139.5,196.0,56
139.5,196.0,56
139.5,196.0,56
139.5,196.0,56
139.5,196.0,56
139.5,196.0,56
139.5,196.0,56
139.5,196.0,56
139.5,196.0,56
139.5,196.0,57
139.5,196.0,57
139.5,196.0,57
139.5,196.0,57
139.5,196.0,57
139.5,196.0,57
139.5,196.0,58
139.5,196.0,58
139.5,196.0,58
139.5,196.0,58
139.5,196.0,58
139.5,196.0,59
139.5,196.0,59
139.5,196.0,59
139.5,196.0,59
139.5,196.0,59
139.5,196.0,59
139.5,196.0,60
139.5,196.0,60
139.5,196.0,60
139.5,196.0,60
139.5,196.0,60
139.5,196.0,60
139.5,196.0,60
139.5,196.0,60
139.5,196.0,60
139.5,196.0,61
139.5,196.0,61
139.5,196.0,61
139.5,196.0,61
139.5,196.0,61
139.5,196.0,61
139.5,196.0,61
139.5,196.0,62
139.5,196.0,62
139.5,196.0,62
139.5,196.0,62
139.5,196.0,63
139.5,196.0,63
139.5,196.0,64
139.5,196.0,65
139.5,196.0,65
139.5,196.0,66
139.5,196.0,67
139.5,196.0,67
139.5,196.0,68
139.5,196.0,69
139.5,196.0,69
139.5,196.0,70
139.5,196.0,71
139.5,196.0,71
139.5,196.0,72
139.5,196.0,73
139.5,196.0,73
139.5,196.0,74
139.5,196.0,74
139.5,196.0,74
139.5,196.0,74
139.5,196.0,74
139.5,196.0,74
139.5,196.0,74
139.5,196.0,74
139.5,196.0,74
139.5,196.0,74
139.5,196.0,74
139.5,196.0,74
139.5,196.0,74
139.5,196.0,74
139.5,196.0,74
139.5,196.0,74
139.5,196.0,74
139.5,196.0,74
139.5,196.0,74
139.5,196.0,74
139.5,196.0,74
139.5,196.0,74
139.5,196.0,74
139.5,196.0,74
139.5,196.0,74
139.5,196.0,74
139.5,196.0,74
139.5,196.0,74
139.5,196.0,74
139.5,196.0,74
139.5,196.0,74
139.5,196.0,74
139.5,196.0,74
139.5,196.0,74
139.5,196.0,74
139.5,196.0,74
139.5,196.0,74
139.5,196.0,74
139.5,196.0,74
139.5,196.0,74
139.5,196.0,74
139.5,196.0,74
139.5,196.0,74
139.5,196.0,74
139.5,196.0,74
139.5,196.0,74
139.5,196.0,74
139.5,196.0,74
139.5,196.0,74
139.5,196.0,74
139.5,196.0,74
139.5,196.0,74
139.5,196.0,74
139.5,196.0,74
139.5,196.0,74
139.5,196.0,74
139.5,196.0,74
139.5,196.0,74
139.5,196.0,74
139.5,196.0,74
139.5,196.0,74
139.5,196.0,74
139.5,196.0,74
139.5,196.0,74
139.5,196.0,74
139.5,196.0,74
139.5,196.0,74
139.5,196.0,74
139.5,196.0,74
139.5,196.0,74
139.5,196.0,74
139.5,196.0,74
139.5,196.0,74
139.5,196.0,74
139.5,196.0,74
139.5,196.0,74
139.5,196.0,74
139.5,196.0,74
139.5,196.0,74
139.5,196.0,74
139.5,196.0,74
139.5,196.0,74
139.5,196.0,74
139.5,196.0,74
139.5,196.0,74
139.5,196.0,74
139.5,196.0,74
139.5,196.0,74
139.5,196.0,74
139.5,196.0,74
139.5,196.0,74
139.5,196.0,74
139.5,196.0,74
139.5,196.0,74
139.5,196.0,74
139.5,196.0,74
139.5,196.0,74
139.5,196.0,74
139.5,196.0,74
139.5,196.0,74
139.5,196.0,74
139.5,196.0,74
139.5,196.0,74
139.5,196.0,74
139.5,196.0,74
139.5,196.0,74
139.5,196.0,75
139.5,196.0,75
139.5,196.0,74
139.5,196.0,74
139.5,196.0,75
139.5,196.0,75
139.5,196.0,75
139.5,196.0,75
139.5,196.0,75
139.5,196.0,75
139.5,196.0,75
139.5,196.0,75
139.5,196.0,75
139.5,196.0,75
139.5,196.0,75
139.5,196.0,75
139.5,196.0,75
139.5,196.0,75
139.5,196.0,75
139.5,196.0,75
139.5,196.0,75
139.5,196.0,75
139.5,196.0,75
139.5,196.0,75
139.5,196.0,75
139.5,196.0,75
139.5,196.0,75
139.5,196.0,75
139.5,196.0,75
139.5,196.0,75
139.5,196.0,75
139.5,196.0,75
139.5,196.0,76
139.5,196.0,76
139.5,196.0,77
139.5,196.0,78
139.5,196.0,78
139.5,196.0,78
139.5,196.0,74
139.5,196.0,69
139.5,196.0,69
139.5,196.0,71
139.5,196.0,71
139.5,196.0,69
139.5,196.0,70
139.5,196.0,74
139.5,196.0,76
139.5,196.0,76
139.5,196.0,76
139.5,196.0,76
139.5,196.0,74
139.5,196.0,71
139.5,196.0,70
139.5,196.0,69
139.5,196.0,68
139.5,196.0,67
139.5,196.0,67
139.5,196.0,68
139.5,196.0,68
139.5,196.0,68
139.5,196.0,65
139.5,196.0,59
139.5,196.0,57
139.5,196.0,58
139.5,196.0,58
139.5,196.0,58
139.5,196.0,58
139.5,196.0,59
139.5,196.0,60
139.5,196.0,61
139.5,196.0,62
139.5,196.0,62
139.5,196.0,63
139.5,196.0,63
139.5,196.0,64
139.5,196.0,65
139.5,196.0,66
139.5,196.0,66
139.5,196.0,67
139.5,196.0,68
139.5,196.0,68
139.5,196.0,69
139.5,196.0,69
139.5,196.0,69
139.5,196.0,69
139.5,196.0,70
139.5,196.0,70
139.5,196.0,70
139.5,196.0,70
139.5,196.0,70
139.5,196.0,70
139.5,196.0,70
139.5,196.0,70
139.5,196.0,70
139.5,196.0,70
139.5,196.0,70
139.5,196.0,70
139.5,196.0,70
139.5,196.0,70
139.5,196.0,70
139.5,196.0,70
139.5,196.0,70
139.5,196.0,70
139.5,196.0,70
139.5,196.0,70
139.5,196.0,70
139.5,196.0,70
139.5,196.0,70
139.5,196.0,70
139.5,196.0,70
139.5,196.0,70
139.5,196.0,70
139.5,196.0,70
139.5,196.0,70
139.5,196.0,70
139.5,196.0,70
139.5,196.0,70
139.5,196.0,70
139.5,196.0,70
139.5,196.0,70
139.5,196.0,70
139.5,196.0,70
139.5,196.0,70
139.5,196.0,70
139.5,196.0,70
139.5,196.0,70
139.5,196.0,70
139.5,196.0,70
139.5,196.0,70
139.5,196.0,70
139.5,196.0,70
139.5,196.0,70
139.5,196.0,70
139.5,196.0,70
139.5,196.0,70
139.5,196.0,70
139.5,196.0,70
139.5,196.0,70
139.5,196.0,70
139.5,196.0,70
139.5,196.0,70
139.5,196.0,70
139.5,196.0,70
139.5,196.0,70
139.5,196.0,70
139.5,196.0,70
139.5,196.0,70
139.5,196.0,70
139.5,196.0,70
139.5,196.0,70
139.5,196.0,70
139.5,196.0,70
139.5,196.0,70
139.5,196.0,70
139.5,196.0,70
139.5,196.0,70
139.5,196.0,70
139.5,196.0,70
139.5,196.0,70
139.5,196.0,70
139.5,196.0,70
139.5,196.0,70
139.5,196.0,70
139.5,196.0,70
139.5,196.0,70
139.5,196.0,70
139.5,196.0,70
139.5,196.0,70
139.5,196.0,70
139.5,196.0,70
139.5,196.0,70
139.5,196.0,70
139.5,196.0,70
200.5,146.5,70
200.5,146.5,70
202.5,147.0,70
202.5,147.0,70
204.5,148.0,70
204.5,148.0,70
207.5,148.0,69
207.5,148.0,69
208.0,148.0,69
208.0,148.0,70
209.0,148.0,69
209.0,148.0,69
212.0,148.5,69
212.0,148.5,69
214.0,147.5,69
214.5,148.5,69
214.5,148.5,69
214.5,148.5,69
216.0,148.5,69
218.5,149.0,69
218.5,149.0,69
218.5,149.0,69
219.0,147.0,69
220.5,147.0,69
220.5,147.0,69
223.0,148.5,69
223.0,148.5,69
225.0,147.0,69
225.0,147.0,69
227.0,148.5,69
227.0,148.5,69
229.0,147.0,69
229.0,147.0,69
230.0,147.5,69
230.0,147.5,69
232.5,147.5,69
232.5,147.5,69
234.5,148.0,69
234.5,148.0,69
236.5,147.0,69
236.5,147.0,69
236.0,147.5,69
236.0,147.5,69
237.0,148.0,69
237.0,148.0,69
240.0,147.5,69
240.0,147.5,69
241.5,147.5,69
241.5,147.5,69
243.0,147.5,69
243.0,147.5,69
245.5,148.0,69
245.5,148.0,69
246.0,146.0,69
246.0,146.0,69
248.5,146.0,70
248.5,146.0,69
248.5,146.5,70
248.5,146.5,70
251.5,147.5,70
251.5,147.5,70
252.5,147.0,70
252.5,147.0,70
255.5,146.0,70
255.5,146.0,70
256.0,146.0,70
256.0,146.0,70
258.0,146.5,70
258.0,146.5,70
260.5,147.5,70
261.5,146.5,70
261.5,146.5,70
261.5,146.5,70
264.5,145.5,70
264.5,146.0,70
264.5,146.0,70
266.5,146.0,70
266.5,146.0,70
268.0,145.5,71
268.0,145.5,71
269.0,147.0,71
269.0,147.0,71
271.5,146.0,71
271.5,146.0,71
273.0,145.0,71
273.0,145.0,71
274.5,145.5,71
274.5,145.5,71
276.5,145.5,71
276.5,145.5,71
279.0,145.5,71
280.0,146.0,71
280.0,146.0,71
280.0,145.0,71
280.0,145.0,71
282.5,144.5,71
282.5,144.5,71
285.5,146.5,71
285.5,146.5,70
286.0,145.5,70
286.0,145.5,70
288.5,145.5,70
288.5,145.5,70
289.0,145.5,70
289.0,145.5,70
291.0,145.0,70
291.0,145.0,70
293.5,145.0,70
293.5,145.0,70
294.5,145.5,70
294.5,145.5,70
295.5,145.0,70
295.5,145.0,70
297.5,145.5,70
297.5,145.5,69
299.5,145.0,69
299.5,145.0,69
300.5,145.5,69
300.5,145.5,69
302.5,144.0,69
302.5,144.0,69
303.0,145.5,69
305.5,144.0,69
305.5,144.0,69
307.5,144.5,68
307.5,144.5,68
309.0,144.0,68
309.0,144.0,68
310.5,144.5,67
310.5,144.5,66
311.5,145.0,65
311.5,145.0,65
314.0,144.0,64
314.0,144.0,63
315.0,144.0,62
315.0,144.0,61
317.0,143.5,60
317.0,143.5,60
318.5,143.0,59
318.5,143.0,58
320.5,144.5,58
320.5,144.5,57
322.5,144.0,57
324.0,144.0,57
324.0,144.0,56
324.0,144.0,56
326.0,144.0,56
327.5,144.0,56
327.5,144.0,56
329.0,143.5,56
329.0,143.5,56
330.0,143.5,56
330.0,143.5,56
332.0,144.5,56
332.0,144.5,56
334.5,144.5,57
334.5,144.5,57
335.5,143.0,57
335.5,143.0,57
337.5,144.5,57
339.0,144.0,57
339.0,144.0,57
339.0,144.0,57
341.5,143.5,57
341.5,143.0,57
341.5,143.0,57
344.0,143.0,57
344.0,143.0,57
345.0,143.5,57
345.0,143.5,57
347.0,143.5,57
347.0,143.5,57
348.5,143.0,57
348.5,143.0,57
350.5,143.5,57
350.5,143.5,57
352.5,142.0,57
352.5,142.0,57
352.0,142.0,57
352.0,142.0,57
354.0,142.0,57
354.0,142.0,57
356.0,142.0,57
357.5,142.5,57
357.5,142.5,57
357.5,142.5,57
359.5,143.5,57
362.0,142.5,57
362.0,142.5,57
362.0,142.0,57
362.0,142.0,57
365.0,142.0,57
365.0,142.0,57
366.5,142.5,57
366.5,142.5,57
367.0,141.5,57
367.0,141.5,57
369.5,142.5,57
369.5,142.5,57
371.5,140.5,57
371.5,140.5,57
373.5,141.0,57
373.5,141.0,57
376.0,141.5,57
376.0,141.5,57
376.0,142.5,57
376.0,142.5,57
378.5,141.5,57
378.5,141.5,57
379.0,142.0,57
379.0,142.0,57
381.5,141.0,57
381.5,141.0,57
382.5,141.5,58
382.5,141.5,58
385.5,140.5,58
385.5,140.5,58
387.0,141.0,58
387.0,141.0,58
389.5,141.5,58
389.5,141.5,58
390.0,140.5,58
390.0,140.5,58
391.5,141.5,58
391.5,141.5,58
392.5,141.5,58
392.5,141.5,58
394.0,140.0,58
394.0,140.0,58
397.5,140.0,58
397.5,140.0,58
398.5,141.0,58
398.5,141.0,58
399.0,141.0,58
399.0,141.0,58
402.0,140.5,58
402.0,140.5,58
403.0,141.0,59
403.0,141.0,58
405.5,141.5,58
405.5,141.5,59
407.0,140.5,59
407.0,140.5,59
407.0,140.0,59
407.0,140.0,59
410.0,141.0,59
410.0,141.0,59
412.5,141.0,59
412.5,141.0,59
413.5,140.5,59
413.5,140.5,59
415.5,141.0,59
415.5,141.0,59
418.5,140.0,59
418.5,140.0,59
418.0,140.5,59
418.0,140.5,59
420.5,140.0,59
420.5,140.0,59
422.5,140.5,59
422.5,140.5,59
423.0,139.0,59
423.0,139.0,59
425.0,139.0,59
427.5,140.0,59
427.5,140.0,59
428.5,139.5,59
428.5,139.5,59
430.0,139.5,59
430.0,139.5,59
431.5,139.0,59
431.5,139.0,59
433.0,139.5,59
433.0,139.5,59
435.5,140.5,59
435.5,140.5,60
437.0,139.5,60
437.0,139.5,60
438.5,139.5,60
438.5,139.5,60
440.5,138.0,61
440.5,138.0,61
440.0,139.5,61
440.0,139.5,61
442.5,138.5,62
442.5,138.5,62
445.0,138.0,62
445.0,138.0,63
445.5,138.0,63
448.0,138.5,64
448.0,138.5,64
448.0,138.5,65
449.5,137.0,66
451.0,138.5,66
451.0,138.5,67
451.0,138.5,67
452.5,138.5,67
454.5,138.5,68
454.5,138.5,68
454.5,138.5,69
455.5,138.5,69
457.5,138.5,69
457.5,138.5,70
459.5,138.0,70
459.5,138.0,70
461.5,137.5,70
461.5,137.5,70
463.0,137.0,70
463.0,137.0,70
463.5,136.0,70
463.5,136.0,70
465.0,137.0,70
465.0,137.0,70
466.5,137.5,70
466.5,137.5,70
469.0,137.5,70
469.0,137.5,70
471.0,137.0,70
471.0,137.0,69
472.5,137.0,69
472.5,137.0,69
473.0,137.5,69
473.0,137.5,68
476.0,137.5,68
476.0,137.5,67
478.0,137.0,66
479.0,137.5,65
479.0,137.5,65
479.0,137.5,65
479.0,137.0,64
482.5,137.0,64
482.5,137.0,63
482.5,137.0,63
484.5,136.5,63
485.0,136.0,62
485.0,136.0,62
485.0,136.0,62
487.5,136.0,62
489.5,137.5,62
489.5,137.5,62
490.0,136.5,62
490.0,136.5,62
492.5,137.5,62
492.5,137.5,62
494.5,136.0,62
494.5,136.0,62
495.0,136.5,62
495.0,136.5,62
497.0,136.5,62
497.0,136.5,62
499.5,136.5,62
499.5,136.5,62
501.0,136.5,62
501.0,136.5,62
502.0,136.5,62
513.5,160.0,61
513.5,161.5,61
513.5,161.5,61
513.0,160.5,61
513.0,160.5,61
514.5,161.5,61
514.5,161.5,61
514.5,160.0,61
514.5,160.0,61
512.5,160.0,61
509.5,162.5,61
509.5,162.5,61
509.5,162.5,61
508.0,160.5,61
506.0,161.5,61
506.0,161.5,61
505.5,161.0,61
505.5,161.0,62
503.0,162.0,62
503.0,162.0,62
500.0,162.5,62
500.0,162.5,63
501.0,162.5,63
501.0,162.5,64
498.0,162.5,65
498.0,162.5,65
497.5,161.0,66
497.5,161.0,66
